Customer_ID,scaled_Current_Net_Worth,scaled_Savings_Rate(%),scaled_Goal_Amount(₹),Primary_Financial_Goal_Education,Primary_Financial_Goal_Emergency_Fund,Primary_Financial_Goal_House,Primary_Financial_Goal_Retirement,Primary_Financial_Goal_Wealth,Current_Net_Worth,Savings_Rate(%),Goal_Amount(₹),Primary_Financial_Goal,cluster,cluster_label
CUST200494,-0.2235629724963188,-1.0135429609972193,-0.0363766191183931,1.0,0.0,0.0,0.0,0.0,4805731.0,11.54,5306204.0,Education,3,Low NW • Emergency/Liquidity
CUST200495,-0.2307243220027437,0.3546409510299241,-0.0434449018556144,0.0,0.0,0.0,1.0,0.0,4726513.0,28.64,5262073.0,Retirement,1,Lower NW • Stability focus
CUST200496,-0.704485135194545,-0.6198900459578305,-0.4073100259339723,0.0,0.0,1.0,0.0,0.0,-514173.0,16.46,2990272.0,House,4,Mid NW • Short-term
CUST200497,-0.5794456477106297,-0.7943134920525191,-0.2002769798063974,0.0,0.0,0.0,1.0,0.0,868999.0,14.28,4282888.0,Retirement,1,Lower NW • Stability focus
CUST200498,1.2448531303261547,0.6330783787407108,1.3722246110197738,0.0,0.0,0.0,1.0,0.0,21049176.0,32.12,14100841.0,Retirement,2,High NW • Goal mix
CUST200499,-0.6844549080638729,-1.0119427458954329,-0.230053908689156,0.0,0.0,1.0,0.0,0.0,-292601.0,11.56,4096975.0,House,4,Mid NW • Short-term
CUST200500,-0.4046962625602689,-1.1343592011820722,-0.5924078672007766,1.0,0.0,0.0,0.0,0.0,2802056.0,10.03,1834609.0,Education,3,Low NW • Emergency/Liquidity
CUST200501,-0.65365535571228,-1.747241585166161,-0.8344953096646335,0.0,1.0,0.0,0.0,0.0,48100.0,2.37,323130.0,Emergency_Fund,1,Lower NW • Stability focus
CUST200502,-0.0554894859845309,-0.2102349799005808,-0.7564011241292375,1.0,0.0,0.0,0.0,0.0,6664940.0,21.58,810713.0,Education,3,Low NW • Emergency/Liquidity
CUST200503,5.005191893722651,2.270098427867924,3.6050797677951114,0.0,0.0,0.0,0.0,1.0,62645598.0,52.58,28041728.0,Wealth,0,Very High NW • Long-term
CUST200504,-0.6376474099436578,-1.2503747960615668,-0.862326222475759,0.0,1.0,0.0,0.0,0.0,225178.0,8.58,149367.0,Emergency_Fund,1,Lower NW • Stability focus
CUST200505,-0.4190016950711151,0.3346382622575974,-0.5336407444923675,0.0,0.0,0.0,1.0,0.0,2643811.0,28.39,2201523.0,Retirement,1,Lower NW • Stability focus
CUST200506,-0.6421833471401834,-0.9175300548900512,-0.4452730355921355,0.0,0.0,0.0,1.0,0.0,175002.0,12.74,2753249.0,Retirement,1,Lower NW • Stability focus
CUST200507,0.8076954933714646,0.8883126874755993,1.6642192773414617,0.0,0.0,0.0,1.0,0.0,16213390.0,35.31,15923917.0,Retirement,2,High NW • Goal mix
CUST200508,-0.4800126538997673,-0.0150087374826725,-0.3518717919525443,0.0,0.0,1.0,0.0,0.0,1968915.0,24.02,3336402.0,House,4,Mid NW • Short-term
CUST200509,0.8174147259888529,0.4218499853049416,-0.3529135111731123,0.0,0.0,1.0,0.0,0.0,16320903.0,29.48,3329898.0,House,4,Mid NW • Short-term
CUST200510,0.5509604174820181,0.1178091159655764,-0.2370453117791029,0.0,0.0,0.0,1.0,0.0,13373417.0,25.68,4053324.0,Retirement,1,Lower NW • Stability focus
CUST200511,0.6585272897446224,0.2242234202343543,-0.7517598357569097,0.0,0.0,1.0,0.0,0.0,14563309.0,27.01,839691.0,House,4,Mid NW • Short-term
CUST200512,-0.6417211292095825,-1.1103559746552802,-0.0032921035775856,0.0,0.0,0.0,1.0,0.0,180115.0,10.33,5512768.0,Retirement,1,Lower NW • Stability focus
CUST200513,-0.5246984514858135,-0.5454800437247754,-0.2302345758602508,1.0,0.0,0.0,0.0,0.0,1474606.0,17.39,4095847.0,Education,3,Low NW • Emergency/Liquidity
CUST200514,-0.0540771584410575,-0.600687464736397,-0.6070954034806857,0.0,0.0,0.0,1.0,0.0,6680563.0,16.7,1742907.0,Retirement,1,Lower NW • Stability focus
CUST200515,0.0016921966222694,0.3450396604192072,-0.1853655315538017,0.0,0.0,1.0,0.0,0.0,7297477.0,28.52,4375988.0,House,4,Mid NW • Short-term
CUST200516,0.4375954357664727,0.1834179351388078,-0.3258385815601851,1.0,0.0,0.0,0.0,0.0,12119387.0,26.5,3498941.0,Education,3,Low NW • Emergency/Liquidity
CUST200517,-0.2918079628607726,-0.4694698263899341,-0.4239663218478331,1.0,0.0,0.0,0.0,0.0,4050813.0,18.34,2886278.0,Education,3,Low NW • Emergency/Liquidity
CUST200518,-0.2150876512274676,-1.1007546840445634,-0.5087351022600327,0.0,0.0,0.0,1.0,0.0,4899484.0,10.45,2357022.0,Retirement,1,Lower NW • Stability focus
CUST200519,-0.4322677926419809,0.0826043837262814,-0.4724722539681564,0.0,0.0,0.0,1.0,0.0,2497063.0,25.24,2583430.0,Retirement,1,Lower NW • Stability focus
CUST200520,-0.6666396748185098,0.2666291204316867,-0.6791595018489283,0.0,0.0,0.0,1.0,0.0,-95531.0,27.54,1292973.0,Retirement,1,Lower NW • Stability focus
CUST200521,-0.4380950110668862,0.3690428869459992,-0.1297564005231201,0.0,0.0,0.0,1.0,0.0,2432603.0,28.82,4723185.0,Retirement,1,Lower NW • Stability focus
CUST200522,-0.6284017857241608,0.0738032006664577,0.003041177698506,1.0,0.0,0.0,0.0,0.0,327452.0,25.13,5552310.0,Education,3,Low NW • Emergency/Liquidity
CUST200523,-0.6853685862615229,0.1810176124861285,-0.517875131325367,1.0,0.0,0.0,0.0,0.0,-302708.0,26.47,2299956.0,Education,3,Low NW • Emergency/Liquidity
CUST200524,1.6006385345658272,2.011663688929464,0.5045375276549358,0.0,0.0,0.0,1.0,0.0,24984832.0,49.35,8683415.0,Retirement,2,High NW • Goal mix
CUST200525,0.0316244462501803,0.0842045988280677,-0.245071066456754,0.0,0.0,0.0,1.0,0.0,7628584.0,25.26,4003215.0,Retirement,1,Lower NW • Stability focus
CUST200526,-0.3520085713021947,0.0057940588405472,-0.1884504875666186,0.0,0.0,0.0,1.0,0.0,3384881.0,24.28,4356727.0,Retirement,1,Lower NW • Stability focus
CUST200527,-0.174850102319918,0.4578548250951295,-0.6777562881202388,0.0,0.0,1.0,0.0,0.0,5344587.0,29.93,1301734.0,House,4,Mid NW • Short-term
CUST200528,0.1470242535866719,1.9588565905705213,0.7917464359337926,0.0,0.0,0.0,1.0,0.0,8905123.0,48.69,10476611.0,Retirement,1,Lower NW • Stability focus
CUST200529,0.1471540687535686,-0.4350652017015323,-0.0102497116559181,0.0,0.0,1.0,0.0,0.0,8906559.0,18.77,5469328.0,House,4,Mid NW • Short-term
CUST200530,-0.5859519549473236,-0.9807385514106036,-0.697043469630202,0.0,0.0,0.0,1.0,0.0,797027.0,11.95,1181314.0,Retirement,1,Lower NW • Stability focus
CUST200531,0.7888443604064151,2.1708850915571847,3.837561258497964,0.0,0.0,0.0,1.0,0.0,16004861.0,51.34,29493232.0,Retirement,2,High NW • Goal mix
CUST200532,-0.3663039693537613,0.2178225598272097,-0.1420446511443408,1.0,0.0,0.0,0.0,0.0,3226747.0,26.93,4646463.0,Education,3,Low NW • Emergency/Liquidity
CUST200533,-0.6688254693313207,-1.751242122920626,-0.7963133531776702,1.0,0.0,0.0,0.0,0.0,-119710.0,2.32,561520.0,Education,3,Low NW • Emergency/Liquidity
CUST200534,-0.1426179727052244,-0.3014472407023901,-0.0046302899379555,0.0,0.0,1.0,0.0,0.0,5701135.0,20.44,5504413.0,House,4,Mid NW • Short-term
CUST200535,1.029176982596642,1.2547619457846235,2.0291700061057067,0.0,0.0,1.0,0.0,0.0,18663392.0,39.89,18202496.0,House,2,High NW • Goal mix
CUST200536,-0.5707610492054512,0.0986065347441429,0.0242836649041479,1.0,0.0,0.0,0.0,0.0,965067.0,25.44,5684938.0,Education,3,Low NW • Emergency/Liquidity
CUST200537,-0.7175507243808864,0.924317527265787,2.775286502405889,0.0,0.0,1.0,0.0,0.0,-658703.0,35.76,22860893.0,House,4,Mid NW • Short-term
CUST200538,0.215505370146066,2.0372671305580425,1.0881131516964158,0.0,0.0,0.0,1.0,0.0,9662653.0,49.67,12326984.0,Retirement,1,Lower NW • Stability focus
CUST200539,-0.4515470625362943,-0.9431334965186292,-0.6531688955944336,0.0,0.0,1.0,0.0,0.0,2283798.0,12.42,1455246.0,House,4,Mid NW • Short-term
CUST200540,-0.5460995123148298,-0.9383328512132708,-0.8008414042362001,0.0,0.0,0.0,1.0,0.0,1237870.0,12.48,533249.0,Retirement,1,Lower NW • Stability focus
CUST200541,0.4792549850746391,1.3147700121016035,0.2723824551211349,0.0,0.0,0.0,0.0,1.0,12580220.0,40.64,7233949.0,Wealth,2,High NW • Goal mix
CUST200542,-0.7332982262109087,-0.9719373683507796,0.0435652406064973,0.0,0.0,0.0,1.0,0.0,-832900.0,12.06,5805323.0,Retirement,1,Lower NW • Stability focus
CUST200543,-0.2637906677456568,0.4002470814308289,-0.0416289405206205,0.0,0.0,0.0,1.0,0.0,4360737.0,29.21,5273411.0,Retirement,1,Lower NW • Stability focus
CUST200544,-0.0025141402271076,-0.0710162660451871,-0.5517761727866012,1.0,0.0,0.0,0.0,0.0,7250947.0,23.32,2088294.0,Education,3,Low NW • Emergency/Liquidity
CUST200545,0.4103530540292391,2.57173897455461,-0.3226141210207516,0.0,0.0,0.0,1.0,0.0,11818035.0,56.35,3519073.0,Retirement,1,Lower NW • Stability focus
CUST200546,-0.3594906619034314,0.3018338526709817,-0.6841163171069448,0.0,0.0,0.0,1.0,0.0,3302115.0,27.98,1262025.0,Retirement,1,Lower NW • Stability focus
CUST200547,-0.467323854139349,-0.3238502521273961,-0.1947550991409142,0.0,0.0,1.0,0.0,0.0,2109277.0,20.16,4317364.0,House,4,Mid NW • Short-term
CUST200548,-0.5512267594045809,-0.9111291944829066,-0.0422793743697482,0.0,0.0,1.0,0.0,0.0,1181153.0,12.82,5269350.0,House,4,Mid NW • Short-term
CUST200549,-0.2539863682257269,-0.3654558447738354,0.0722709797372327,1.0,0.0,0.0,0.0,0.0,4469191.0,19.64,5984548.0,Education,3,Low NW • Emergency/Liquidity
CUST200550,-0.601241126069709,0.1738166445280909,-0.6422433367211515,0.0,0.0,1.0,0.0,0.0,627900.0,26.38,1523460.0,House,4,Mid NW • Short-term
CUST200551,-0.6115722799020862,0.4506538571370919,-0.6334571141992112,0.0,0.0,0.0,1.0,0.0,513618.0,29.84,1578317.0,Retirement,1,Lower NW • Stability focus
CUST200552,-0.5705151597528334,-0.2278373460202282,-0.2231123172040056,0.0,0.0,1.0,0.0,0.0,967787.0,21.36,4140315.0,House,4,Mid NW • Short-term
CUST200553,-0.391603101211042,-0.7479072541007212,-0.210599513946371,0.0,0.0,0.0,1.0,0.0,2946891.0,14.86,4218439.0,Retirement,1,Lower NW • Stability focus
CUST200554,-0.4765212948741968,-0.9943403797757856,-0.7767535692517465,0.0,0.0,1.0,0.0,0.0,2007536.0,11.78,683642.0,House,4,Mid NW • Short-term
CUST200555,-0.6786823819620681,-1.08155210282313,-0.0905050161093836,0.0,0.0,0.0,1.0,0.0,-228746.0,10.69,4968252.0,Retirement,1,Lower NW • Stability focus
CUST200556,1.118241939157235,2.7261597318769724,0.4488833899974122,0.0,0.0,0.0,0.0,1.0,19648618.0,58.28,8335937.0,Wealth,2,High NW • Goal mix
CUST200557,1.0690389172852113,1.5836061492016738,3.102963255350668,0.0,0.0,0.0,1.0,0.0,19104340.0,44.0,24906751.0,Retirement,2,High NW • Goal mix
CUST200558,-0.1930970885159069,0.0754034157682438,-0.6938515227749283,0.0,0.0,1.0,0.0,0.0,5142741.0,25.15,1201243.0,House,4,Mid NW • Short-term
CUST200559,-0.0028481702004247,1.2683637741498055,-0.1168125907429534,0.0,0.0,0.0,1.0,0.0,7247252.0,40.06,4804000.0,Retirement,1,Lower NW • Stability focus
CUST200560,-0.1905829592634241,0.0089944890441194,-0.2727951485913544,0.0,0.0,1.0,0.0,0.0,5170552.0,24.32,3830119.0,House,4,Mid NW • Short-term
CUST200561,-0.2353344780377251,0.4042476191852943,0.0577500160264182,0.0,0.0,0.0,1.0,0.0,4675516.0,29.26,5893886.0,Retirement,1,Lower NW • Stability focus
CUST200562,1.8011594847644177,1.5307990508427316,1.554794233052773,0.0,0.0,1.0,0.0,0.0,27202971.0,43.34,15240719.0,House,2,High NW • Goal mix
CUST200563,-0.4474098820954659,0.4218499853049416,0.0668357488408649,0.0,0.0,1.0,0.0,0.0,2329563.0,29.48,5950613.0,House,4,Mid NW • Short-term
CUST200564,-0.6053529039604691,-0.2494402498943409,-0.4695570738430705,1.0,0.0,0.0,0.0,0.0,582416.0,21.09,2601631.0,Education,3,Low NW • Emergency/Liquidity
CUST200565,-0.4284929375416276,-1.0159432836498985,-0.5662705489527333,0.0,0.0,0.0,1.0,0.0,2538820.0,11.51,1997798.0,Retirement,1,Lower NW • Stability focus
CUST200566,-0.1468831603022684,-1.059149091398124,-0.4557618219693399,0.0,0.0,0.0,1.0,0.0,5653954.0,10.97,2687762.0,Retirement,1,Lower NW • Stability focus
CUST200567,-0.3298062905398874,-1.069550489559734,-0.6601929725344721,1.0,0.0,0.0,0.0,0.0,3630480.0,10.84,1411391.0,Education,3,Low NW • Emergency/Liquidity
CUST200568,-0.5184326096696944,0.1634152463664812,-0.5807908719998205,0.0,0.0,1.0,0.0,0.0,1543918.0,26.25,1907140.0,House,4,Mid NW • Short-term
CUST200569,0.895171931747719,0.4210498777540484,-0.1351153924359407,0.0,0.0,1.0,0.0,0.0,17181044.0,29.47,4689726.0,House,2,High NW • Goal mix
CUST200570,0.7556010104178308,0.3290375094013459,-0.6897817064473402,0.0,0.0,1.0,0.0,0.0,15637127.0,28.32,1226653.0,House,4,Mid NW • Short-term
CUST200571,0.3557867492730583,0.0193958872057292,-0.0719999248445055,0.0,0.0,1.0,0.0,0.0,11214429.0,24.45,5083789.0,House,4,Mid NW • Short-term
CUST200572,-0.6502940830552084,-0.2430393894871962,-0.7568326111495651,0.0,0.0,0.0,1.0,0.0,85282.0,21.17,808019.0,Retirement,1,Lower NW • Stability focus
CUST200573,3.0547456792566265,2.2869006864366788,0.3392488486699013,0.0,0.0,0.0,0.0,1.0,41069993.0,52.79,7651431.0,Wealth,0,Very High NW • Long-term
CUST200574,-0.2424803690528274,-1.1111560822061732,-0.222774367087862,0.0,0.0,0.0,1.0,0.0,4596469.0,10.32,4142425.0,Retirement,1,Lower NW • Stability focus
CUST200575,-0.0129686003879298,-0.4454665998631421,-0.1442672737802298,0.0,0.0,1.0,0.0,0.0,7135301.0,18.64,4632586.0,House,4,Mid NW • Short-term
CUST200576,-0.550584373209617,-0.2222365931639767,-0.5103303549409763,0.0,0.0,1.0,0.0,0.0,1188259.0,21.43,2347062.0,House,4,Mid NW • Short-term
CUST200577,0.5758777878840028,0.6730837562853642,2.205830306084146,0.0,0.0,0.0,0.0,1.0,13649050.0,32.62,19305479.0,Wealth,2,High NW • Goal mix
CUST200578,-0.1016104824491653,-0.1806310005175373,-0.0573301669830287,0.0,0.0,1.0,0.0,0.0,6154755.0,21.95,5175380.0,House,4,Mid NW • Short-term
CUST200579,1.0899633864987126,0.9379193556309692,-0.555732271302596,0.0,0.0,0.0,1.0,0.0,19335804.0,35.93,2063594.0,Retirement,2,High NW • Goal mix
CUST200580,-0.5742458089920359,-0.3782575655881245,-0.2279690287546336,0.0,0.0,1.0,0.0,0.0,926519.0,19.48,4109992.0,House,4,Mid NW • Short-term
CUST200581,-0.1632394193285878,0.4586549326460227,-0.2663430241938511,1.0,0.0,0.0,0.0,0.0,5473023.0,29.94,3870403.0,Education,3,Low NW • Emergency/Liquidity
CUST200582,-0.4700901104812991,-0.0534138999255397,-0.2087585667260129,0.0,0.0,0.0,1.0,0.0,2078677.0,23.54,4229933.0,Retirement,1,Lower NW • Stability focus
CUST200583,-0.6331802675535445,-0.4334649865997462,-0.0770906388215249,0.0,0.0,0.0,1.0,0.0,274593.0,18.79,5052005.0,Retirement,1,Lower NW • Stability focus
CUST200584,4.235735905680524,2.251695954197384,3.178693231566444,0.0,0.0,0.0,0.0,1.0,54133967.0,52.35,25379573.0,Wealth,0,Very High NW • Long-term
CUST200585,0.0449630450493547,1.4675905543221788,2.161264295720704,0.0,0.0,0.0,1.0,0.0,7776134.0,42.55,19027230.0,Retirement,1,Lower NW • Stability focus
CUST200586,1.6904519171478252,1.1699505453899584,0.1969837020523655,0.0,0.0,0.0,0.0,1.0,25978337.0,38.83,6763195.0,Wealth,2,High NW • Goal mix
CUST200587,-0.3412753158943603,-0.3134488539657863,-0.1178358908813619,0.0,0.0,1.0,0.0,0.0,3503611.0,20.29,4797611.0,House,4,Mid NW • Short-term
CUST200588,-0.0402163157566724,-0.5974870345328248,-0.6433785928459034,0.0,0.0,1.0,0.0,0.0,6833890.0,16.74,1516372.0,House,4,Mid NW • Short-term
CUST200589,-0.6538601129219047,0.4426527816281612,-0.5913044840964573,0.0,0.0,0.0,1.0,0.0,45835.0,29.74,1841498.0,Retirement,1,Lower NW • Stability focus
CUST200590,-0.5860777020901881,-0.1974332590862917,-0.5947044864971673,0.0,0.0,1.0,0.0,0.0,795636.0,21.74,1820270.0,House,4,Mid NW • Short-term
CUST200591,-0.6364136234549344,-1.7648439512858085,-0.7936145572264753,0.0,1.0,0.0,0.0,0.0,238826.0,2.15,578370.0,Emergency_Fund,1,Lower NW • Stability focus
CUST200592,-0.1843314007316849,0.3850450379638605,-0.3247159785440471,0.0,0.0,0.0,1.0,0.0,5239706.0,29.02,3505950.0,Retirement,1,Lower NW • Stability focus
CUST200593,4.287470594508636,2.8165718851278885,0.8573657775373955,0.0,0.0,0.0,1.0,0.0,54706250.0,59.41,10886307.0,Retirement,0,Very High NW • Long-term
CUST200594,-0.1607292676996032,-0.7855123089926952,0.0742900314737764,0.0,0.0,0.0,1.0,0.0,5500790.0,14.39,5997154.0,Retirement,1,Lower NW • Stability focus
CUST200595,-0.4063630676070949,0.4042476191852943,-0.1669089705662657,1.0,0.0,0.0,0.0,0.0,2783618.0,29.26,4491222.0,Education,3,Low NW • Emergency/Liquidity
CUST200596,-0.6026336558962254,0.1010068573968219,-0.7038915242111685,1.0,0.0,0.0,0.0,0.0,612496.0,25.47,1138558.0,Education,3,Low NW • Emergency/Liquidity
CUST200597,-0.6776820096522636,-0.7343054257355391,-0.2963433845515008,1.0,0.0,0.0,0.0,0.0,-217680.0,15.03,3683095.0,Education,3,Low NW • Emergency/Liquidity
CUST200598,-0.6855557153670077,-1.6856333037473947,-0.8179098070926379,0.0,1.0,0.0,0.0,0.0,-304778.0,3.14,426682.0,Emergency_Fund,1,Lower NW • Stability focus
CUST200599,-0.3049921575477886,-0.6158895082033651,-0.7983537069831462,0.0,0.0,1.0,0.0,0.0,3904971.0,16.51,548781.0,House,4,Mid NW • Short-term
CUST200600,0.3093457349178846,0.0994066422950358,-0.5632224311042355,1.0,0.0,0.0,0.0,0.0,10700704.0,25.45,2016829.0,Education,3,Low NW • Emergency/Liquidity
CUST200601,-0.4271268046710541,-1.0719508122124128,-0.2960123215704254,0.0,0.0,1.0,0.0,0.0,2553932.0,10.81,3685162.0,House,4,Mid NW • Short-term
CUST200602,-0.6564760331757286,-0.4982736982220845,-0.6636970827908661,0.0,0.0,0.0,1.0,0.0,16898.0,17.98,1389513.0,Retirement,1,Lower NW • Stability focus
CUST200603,-0.5883512755215621,-0.4094617600729542,0.0647689676566384,0.0,0.0,1.0,0.0,0.0,770486.0,19.09,5937709.0,House,4,Mid NW • Short-term
CUST200604,-0.4375286517210589,-1.1279583407749276,-0.0811063190641573,1.0,0.0,0.0,0.0,0.0,2438868.0,10.11,5026933.0,Education,3,Low NW • Emergency/Liquidity
CUST200605,-0.6677646190642362,-1.6504285715080995,-0.821597147175036,0.0,1.0,0.0,0.0,0.0,-107975.0,3.58,403660.0,Emergency_Fund,1,Lower NW • Stability focus
CUST200606,-0.623348305470195,-0.5118755265872668,-0.3746163152668097,0.0,0.0,1.0,0.0,0.0,383353.0,17.81,3194396.0,House,4,Mid NW • Short-term
CUST200607,-0.0895853130092129,-0.6230904761614027,-0.1080833872927416,0.0,0.0,1.0,0.0,0.0,6287776.0,16.42,4858501.0,House,4,Mid NW • Short-term
CUST200608,-0.2122471760470619,0.0257967476128739,-0.0950691045025734,0.0,0.0,0.0,1.0,0.0,4930905.0,24.53,4939756.0,Retirement,1,Lower NW • Stability focus
CUST200609,-0.6594715452720311,0.1154087933128971,-0.1819885930472741,0.0,0.0,0.0,1.0,0.0,-16238.0,25.65,4397072.0,Retirement,1,Lower NW • Stability focus
CUST200610,-0.5105188565183658,-0.5966869269819317,-0.3120719993882506,0.0,0.0,0.0,1.0,0.0,1631459.0,16.75,3584893.0,Retirement,1,Lower NW • Stability focus
CUST200611,-0.3131327256390502,0.3914458983710052,0.0535474221413499,0.0,0.0,1.0,0.0,0.0,3814921.0,29.1,5867647.0,House,4,Mid NW • Short-term
CUST200612,0.0387814565309708,-0.2806444443791706,-0.6651441819848748,0.0,0.0,0.0,1.0,0.0,7707754.0,20.7,1380478.0,Retirement,1,Lower NW • Stability focus
CUST200613,0.2922055224602778,0.0233964249601946,-0.1377826356985667,0.0,0.0,0.0,1.0,0.0,10511101.0,24.5,4673073.0,Retirement,1,Lower NW • Stability focus
CUST200614,-0.5935248076847471,-0.9319319908061264,-0.332063910998229,0.0,0.0,0.0,1.0,0.0,713257.0,12.56,3460073.0,Retirement,1,Lower NW • Stability focus
CUST200615,0.2823538530605053,0.244226109006681,-0.4751644831161465,0.0,0.0,0.0,1.0,0.0,10402123.0,27.26,2566621.0,Retirement,1,Lower NW • Stability focus
CUST200616,-0.6586674325216505,-1.771244811692953,-0.8363485896617419,1.0,0.0,0.0,0.0,0.0,-7343.0,2.07,311559.0,Education,3,Low NW • Emergency/Liquidity
CUST200617,0.266097577024846,0.3154356810361636,-0.1754264346546092,1.0,0.0,0.0,0.0,0.0,10222298.0,28.15,4438043.0,Education,3,Low NW • Emergency/Liquidity
CUST200618,0.2586392617640646,0.1674157841209466,-0.1383733276551249,0.0,0.0,1.0,0.0,0.0,10139795.0,26.3,4669385.0,House,4,Mid NW • Short-term
CUST200619,-0.5606144932636055,-0.2302376686729075,-0.1126559644803179,0.0,0.0,1.0,0.0,0.0,1077307.0,21.33,4829952.0,House,4,Mid NW • Short-term
CUST200620,1.9007259097635385,1.395580874741803,2.690059166930884,0.0,0.0,0.0,0.0,1.0,28304363.0,41.65,22328774.0,Wealth,2,High NW • Goal mix
CUST200621,-0.4890566849283312,0.0169955645530502,0.0591014961591292,0.0,0.0,0.0,1.0,0.0,1868871.0,24.42,5902324.0,Retirement,1,Lower NW • Stability focus
CUST200622,-0.1457322711032695,-0.140625622972884,0.020955416840894,1.0,0.0,0.0,0.0,0.0,5666685.0,22.45,5664158.0,Education,3,Low NW • Emergency/Liquidity
CUST200623,-0.3359467468152783,0.4114485871433318,-0.210152330664725,0.0,0.0,1.0,0.0,0.0,3562555.0,29.35,4221231.0,House,4,Mid NW • Short-term
CUST200624,-0.5033635638477223,-0.479071117000651,-0.0411055182554273,0.0,0.0,0.0,1.0,0.0,1710610.0,18.22,5276679.0,Retirement,1,Lower NW • Stability focus
CUST200625,-0.6493446966466084,-0.3390522955943644,-0.2346846261099835,0.0,0.0,0.0,1.0,0.0,95784.0,19.97,4068063.0,Retirement,1,Lower NW • Stability focus
CUST200626,-0.6778602795054115,-1.023944359158829,-0.4880431053620618,0.0,0.0,0.0,1.0,0.0,-219652.0,11.41,2486213.0,Retirement,1,Lower NW • Stability focus
CUST200627,-0.5670857250930876,-0.0422123942130368,-0.5311879634124508,0.0,0.0,0.0,1.0,0.0,1005723.0,23.68,2216837.0,Retirement,1,Lower NW • Stability focus
CUST200628,0.0787102876147374,-0.0902188472666209,-0.2513764788607087,1.0,0.0,0.0,0.0,0.0,8149442.0,23.08,3963847.0,Education,3,Low NW • Emergency/Liquidity
CUST200629,-0.6421518877543338,-1.517610718059851,-0.8214127961875093,0.0,1.0,0.0,0.0,0.0,175350.0,5.24,404811.0,Emergency_Fund,1,Lower NW • Stability focus
CUST200630,-0.6183208605700359,-1.4448009309285816,-0.8733731871253619,0.0,1.0,0.0,0.0,0.0,438966.0,6.15,80395.0,Emergency_Fund,1,Lower NW • Stability focus
CUST200631,-0.664662705539356,1.2091558153837187,2.167328818563199,0.0,0.0,0.0,1.0,0.0,-73662.0,39.32,19065094.0,Retirement,1,Lower NW • Stability focus
CUST200632,-0.4579826765553605,0.1434125575941545,0.0577253504729176,0.0,0.0,1.0,0.0,0.0,2212608.0,26.0,5893732.0,House,4,Mid NW • Short-term
CUST200633,0.0003942257543701,2.154882940539323,0.4914220199958562,0.0,0.0,0.0,0.0,1.0,7283119.0,51.14,8601528.0,Wealth,3,Low NW • Emergency/Liquidity
CUST200634,0.1449339220378185,0.5090617083522858,1.896832424440272,0.0,0.0,1.0,0.0,0.0,8882000.0,30.57,17376243.0,House,4,Mid NW • Short-term
CUST200635,-0.3454826471496119,-0.2502403574452341,-0.0914554407488133,1.0,0.0,0.0,0.0,0.0,3457070.0,21.08,4962318.0,Education,3,Low NW • Emergency/Liquidity
CUST200636,-0.6596813649115627,-1.7416408323099093,-0.8070556822249483,1.0,0.0,0.0,0.0,0.0,-18559.0,2.44,494450.0,Education,3,Low NW • Emergency/Liquidity
CUST200637,1.019650574318384,2.105276272383953,2.1292692288481474,0.0,0.0,1.0,0.0,0.0,18558012.0,50.52,18827468.0,House,2,High NW • Goal mix
CUST200638,-0.6676958242578237,1.682019377961521,0.7535764918917158,0.0,0.0,1.0,0.0,0.0,-107214.0,45.23,10238296.0,House,4,Mid NW • Short-term
CUST200639,-0.6722564408001452,-0.8895262906087938,-0.3227139043962765,0.0,0.0,1.0,0.0,0.0,-157663.0,13.09,3518450.0,House,4,Mid NW • Short-term
CUST200640,-0.0840394210462732,-0.2166358403077252,-0.3062064026330781,0.0,0.0,0.0,1.0,0.0,6349124.0,21.5,3621515.0,Retirement,1,Lower NW • Stability focus
CUST200641,0.2663966219914855,1.1123428017256576,3.808453983376152,0.0,0.0,1.0,0.0,0.0,10225606.0,38.11,29311500.0,House,4,Mid NW • Short-term
CUST200642,-0.6396853091827617,-0.8863258604052215,-0.6595377337073897,0.0,0.0,0.0,1.0,0.0,202635.0,13.13,1415482.0,Retirement,1,Lower NW • Stability focus
CUST200643,-0.274350173327046,0.5690697746692658,3.7850907390672592,0.0,0.0,0.0,0.0,1.0,4243929.0,31.32,29165631.0,Wealth,3,Low NW • Emergency/Liquidity
CUST200644,0.1112482422361244,-0.6486939177899809,-0.5314336579518651,1.0,0.0,0.0,0.0,0.0,8509373.0,16.1,2215303.0,Education,3,Low NW • Emergency/Liquidity
CUST200645,0.120541507537066,0.0313975004691254,-0.0110439745118217,0.0,0.0,1.0,0.0,0.0,8612174.0,24.6,5464369.0,House,4,Mid NW • Short-term
CUST200646,-0.5941238016233668,-0.4214633733363501,-0.1301540925318332,0.0,0.0,1.0,0.0,0.0,706631.0,18.94,4720702.0,House,4,Mid NW • Short-term
CUST200647,-0.5711630603803745,-0.9847390891650688,-0.3054342426757659,0.0,0.0,0.0,1.0,0.0,960620.0,11.9,3626336.0,Retirement,1,Lower NW • Stability focus
CUST200648,-0.1467773012768951,-0.1662290646014621,-0.0968059438672473,0.0,0.0,1.0,0.0,0.0,5655125.0,22.13,4928912.0,House,4,Mid NW • Short-term
CUST200649,1.8388134768093327,0.5498671934478321,3.258249892225304,0.0,0.0,0.0,0.0,1.0,27619495.0,31.08,25876287.0,Wealth,2,High NW • Goal mix
